fecha,habitacion_id,planta,sector,tipo_habitacion,noches_estancia,nacionalidad,num_huespedes,tiene_ninos,segmento,dia_semana,mes,is_checkout,late_checkout,tiempo_estimado,tiempo_real,incidencia_camarera,opinion_cliente,sentimiento_nlp
2025-10-06,2509,25,medio,doble_superior,2,Reino Unido,1,True,Familia,0,10,1,1,,,,,
2025-10-06,1103,11,bajo,doble_estandar,5,Alemania,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,1810,18,medio,doble_superior,1,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,2610,26,medio,doble_superior,2,Francia,2,True,Familia,0,10,0,0,,,,,
2025-10-06,302,3,bajo,doble_estandar,4,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,4201,42,alto,suite,4,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1417,14,bajo,doble_superior,3,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,802,8,bajo,doble_estandar,4,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,510,5,bajo,doble_estandar,1,Reino Unido,2,False,Business,0,10,0,0,,,,,
2025-10-06,1210,12,bajo,doble_estandar,3,Alemania,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,1311,13,bajo,doble_estandar,1,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,2810,28,medio,doble_superior,2,USA,2,False,Business,0,10,0,0,,,,,
2025-10-06,1402,14,bajo,doble_estandar,10,Francia,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,3603,36,alto,suite,3,USA,3,True,VIP,0,10,1,1,,,,,
2025-10-06,2401,24,medio,doble_superior,1,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,2302,23,medio,doble_superior,1,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,2506,25,medio,doble_superior,4,USA,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1312,13,bajo,doble_estandar,7,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1011,10,bajo,doble_estandar,1,Alemania,1,True,Familia,0,10,1,0,,,,,
2025-10-06,410,4,bajo,doble_estandar,7,Alemania,3,True,Familia,0,10,1,1,,,,,
2025-10-06,1308,13,bajo,doble_estandar,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,1309,13,bajo,doble_estandar,1,Francia,1,False,Business,0,10,1,0,,,,,
2025-10-06,516,5,bajo,doble_superior,1,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,513,5,bajo,doble_estandar,1,USA,2,False,Business,0,10,1,0,,,,,
2025-10-06,2508,25,medio,doble_superior,3,USA,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,912,9,bajo,doble_estandar,2,España,2,True,Familia,0,10,1,1,,,,,
2025-10-06,603,6,bajo,doble_estandar,2,Alemania,2,False,Business,0,10,1,1,,,,,
2025-10-06,1208,12,bajo,doble_estandar,2,España,1,True,Familia,0,10,0,0,,,,,
2025-10-06,2608,26,medio,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,1013,10,bajo,doble_estandar,7,Alemania,2,True,Familia,0,10,0,0,,,,,
2025-10-06,2702,27,medio,doble_superior,2,USA,1,False,Business,0,10,0,0,,,,,
2025-10-06,211,2,bajo,doble_estandar,1,Francia,1,False,Business,0,10,1,0,,,,,
2025-10-06,3007,30,medio,doble_superior,2,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,710,7,bajo,doble_estandar,2,USA,3,False,Business,0,10,0,0,,,,,
2025-10-06,1708,17,medio,doble_superior,1,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,3103,31,alto,suite,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,412,4,bajo,doble_estandar,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,1413,14,bajo,doble_estandar,7,España,1,True,Familia,0,10,1,1,,,,,
2025-10-06,315,3,bajo,doble_superior,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,418,4,bajo,doble_superior,7,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,217,2,bajo,doble_superior,2,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,811,8,bajo,doble_estandar,2,Reino Unido,3,False,Business,0,10,0,0,,,,,
2025-10-06,709,7,bajo,doble_estandar,10,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,413,4,bajo,doble_estandar,4,Francia,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,1008,10,bajo,doble_estandar,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,213,2,bajo,doble_estandar,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,708,7,bajo,doble_estandar,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,2102,21,medio,doble_superior,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,209,2,bajo,doble_estandar,4,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2006,20,medio,doble_superior,4,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1212,12,bajo,doble_estandar,1,España,1,True,Familia,0,10,1,1,,,,,
2025-10-06,2109,21,medio,doble_superior,3,España,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,1906,19,medio,doble_superior,2,Reino Unido,2,True,Familia,0,10,1,1,,,,,
2025-10-06,5101,51,alto,suite,1,USA,2,False,VIP,0,10,1,1,,,,,
2025-10-06,1609,16,medio,doble_superior,1,Alemania,2,True,Familia,0,10,1,0,,,,,
2025-10-06,2204,22,medio,doble_superior,1,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,406,4,bajo,doble_estandar,1,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,4801,48,alto,suite,1,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,2210,22,medio,doble_superior,7,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,813,8,bajo,doble_estandar,1,España,2,False,Business,0,10,1,1,,,,,
2025-10-06,1904,19,medio,doble_superior,2,USA,2,True,Familia,0,10,0,0,,,,,
2025-10-06,212,2,bajo,doble_estandar,5,Alemania,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,3803,38,alto,suite,2,Francia,3,False,Business,0,10,1,0,,,,,
2025-10-06,915,9,bajo,doble_superior,3,España,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,515,5,bajo,doble_superior,1,Reino Unido,1,False,Business,0,10,0,0,,,,,
2025-10-06,1010,10,bajo,doble_estandar,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,1511,15,bajo,doble_estandar,3,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,907,9,bajo,doble_estandar,7,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,3502,35,alto,suite,1,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,616,6,bajo,doble_superior,5,Reino Unido,3,False,Familia,0,10,1,1,,,,,
2025-10-06,2104,21,medio,doble_superior,3,USA,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2005,20,medio,doble_superior,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,2405,24,medio,doble_superior,2,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,2408,24,medio,doble_superior,2,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,1704,17,medio,doble_superior,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,2505,25,medio,doble_superior,2,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,501,5,bajo,doble_estandar,10,España,2,True,Familia,0,10,0,0,,,,,
2025-10-06,1601,16,medio,doble_superior,2,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,713,7,bajo,doble_estandar,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,2209,22,medio,doble_superior,1,España,3,False,Business,0,10,0,0,,,,,
2025-10-06,917,9,bajo,doble_superior,5,España,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,2402,24,medio,doble_superior,3,USA,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,2410,24,medio,doble_superior,2,USA,2,False,Business,0,10,1,0,,,,,
2025-10-06,1409,14,bajo,doble_estandar,1,España,1,False,Business,0,10,1,1,,,,,
2025-10-06,1407,14,bajo,doble_estandar,2,España,1,False,Business,0,10,1,1,,,,,
2025-10-06,214,2,bajo,doble_estandar,4,USA,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1016,10,bajo,doble_superior,3,Alemania,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,3202,32,alto,suite,5,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1515,15,bajo,doble_superior,3,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1706,17,medio,doble_superior,3,Francia,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,3006,30,medio,doble_superior,3,España,1,False,Turismo,0,10,1,1,,,,,
2025-10-06,2903,29,medio,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,805,8,bajo,doble_estandar,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,3010,30,medio,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,3601,36,alto,suite,4,España,4,True,Familia,0,10,1,1,,,,,
2025-10-06,1304,13,bajo,doble_estandar,2,España,2,True,Familia,0,10,1,1,,,,,
2025-10-06,518,5,bajo,doble_superior,1,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,908,9,bajo,doble_estandar,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,1201,12,bajo,doble_estandar,3,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,411,4,bajo,doble_estandar,5,España,2,True,Familia,0,10,0,0,,,,,
2025-10-06,707,7,bajo,doble_estandar,10,España,2,False,Pareja,0,10,1,1,,,,,
2025-10-06,2406,24,medio,doble_superior,3,España,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,1905,19,medio,doble_superior,2,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,1101,11,bajo,doble_estandar,2,Alemania,3,False,Business,0,10,1,0,,,,,
2025-10-06,4902,49,alto,suite,3,España,3,True,Familia,0,10,0,0,,,,,
2025-10-06,2206,22,medio,doble_superior,1,Reino Unido,2,False,Business,0,10,0,0,,,,,
2025-10-06,1408,14,bajo,doble_estandar,1,Francia,1,False,Business,0,10,1,0,,,,,
2025-10-06,712,7,bajo,doble_estandar,7,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,311,3,bajo,doble_estandar,1,Francia,1,False,Business,0,10,1,0,,,,,
2025-10-06,1307,13,bajo,doble_estandar,2,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,502,5,bajo,doble_estandar,1,Francia,1,False,Business,0,10,1,0,,,,,
2025-10-06,812,8,bajo,doble_estandar,5,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,3503,35,alto,suite,1,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,2107,21,medio,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,1209,12,bajo,doble_estandar,3,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,316,3,bajo,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,1215,12,bajo,doble_superior,10,Reino Unido,3,False,Familia,0,10,1,1,,,,,
2025-10-06,809,8,bajo,doble_estandar,2,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,5102,51,alto,suite,4,Francia,3,False,Familia,0,10,0,0,,,,,
2025-10-06,1313,13,bajo,doble_estandar,1,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,1707,17,medio,doble_superior,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,2308,23,medio,doble_superior,2,USA,2,False,Business,0,10,1,0,,,,,
2025-10-06,511,5,bajo,doble_estandar,1,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,1310,13,bajo,doble_estandar,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,1705,17,medio,doble_superior,3,Reino Unido,2,True,Familia,0,10,0,0,,,,,
2025-10-06,2805,28,medio,doble_superior,4,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2208,22,medio,doble_superior,2,USA,3,False,Business,0,10,0,0,,,,,
2025-10-06,2303,23,medio,doble_superior,1,USA,2,False,Business,0,10,1,0,,,,,
2025-10-06,2809,28,medio,doble_superior,4,Reino Unido,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,2304,23,medio,doble_superior,2,Alemania,2,False,Business,0,10,0,0,,,,,
2025-10-06,2307,23,medio,doble_superior,3,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1117,11,bajo,doble_superior,10,España,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,2609,26,medio,doble_superior,5,Francia,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,504,5,bajo,doble_estandar,1,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,3901,39,alto,suite,3,USA,3,False,VIP,0,10,0,0,,,,,
2025-10-06,401,4,bajo,doble_estandar,5,España,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,308,3,bajo,doble_estandar,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,208,2,bajo,doble_estandar,1,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,905,9,bajo,doble_estandar,10,Reino Unido,2,True,Familia,0,10,0,0,,,,,
2025-10-06,1317,13,bajo,doble_superior,5,España,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,2606,26,medio,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,215,2,bajo,doble_superior,2,Reino Unido,2,False,Business,0,10,0,0,,,,,
2025-10-06,1910,19,medio,doble_superior,1,Francia,1,False,Business,0,10,1,0,,,,,
2025-10-06,1002,10,bajo,doble_estandar,1,Alemania,2,True,Familia,0,10,1,0,,,,,
2025-10-06,1014,10,bajo,doble_estandar,5,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,4101,41,alto,suite,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,717,7,bajo,doble_superior,10,Alemania,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,509,5,bajo,doble_estandar,7,Reino Unido,3,True,Familia,0,10,0,0,,,,,
2025-10-06,1502,15,bajo,doble_estandar,7,USA,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2910,29,medio,doble_superior,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,3302,33,alto,suite,2,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,4602,46,alto,suite,2,Francia,1,False,Business,0,10,0,0,,,,,
2025-10-06,3902,39,alto,suite,3,Reino Unido,2,False,Pareja,0,10,1,1,,,,,
2025-10-06,4002,40,alto,suite,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,4802,48,alto,suite,3,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,207,2,bajo,doble_estandar,5,USA,1,True,Familia,0,10,0,0,,,,,
2025-10-06,2501,25,medio,doble_superior,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,607,6,bajo,doble_estandar,7,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2804,28,medio,doble_superior,7,USA,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,2106,21,medio,doble_superior,2,España,3,True,Familia,0,10,0,0,,,,,
2025-10-06,2507,25,medio,doble_superior,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,1807,18,medio,doble_superior,4,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,706,7,bajo,doble_estandar,10,Reino Unido,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,1107,11,bajo,doble_estandar,7,Alemania,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,1211,12,bajo,doble_estandar,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,2803,28,medio,doble_superior,3,España,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,205,2,bajo,doble_estandar,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,1102,11,bajo,doble_estandar,2,USA,2,False,Business,0,10,1,1,,,,,
2025-10-06,307,3,bajo,doble_estandar,5,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1805,18,medio,doble_superior,3,España,3,False,Familia,0,10,1,1,,,,,
2025-10-06,1608,16,medio,doble_superior,10,España,2,True,Familia,0,10,0,0,,,,,
2025-10-06,1903,19,medio,doble_superior,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,810,8,bajo,doble_estandar,4,USA,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,902,9,bajo,doble_estandar,2,España,1,True,Familia,0,10,0,0,,,,,
2025-10-06,3004,30,medio,doble_superior,2,España,2,True,Familia,0,10,1,1,,,,,
2025-10-06,1509,15,bajo,doble_estandar,2,Alemania,1,False,Business,0,10,1,0,,,,,
2025-10-06,2510,25,medio,doble_superior,4,España,2,True,Familia,0,10,1,1,,,,,
2025-10-06,4202,42,alto,suite,1,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,1405,14,bajo,doble_estandar,2,Reino Unido,1,True,Familia,0,10,0,0,,,,,
2025-10-06,804,8,bajo,doble_estandar,2,España,2,False,Business,0,10,0,0,,,,,
2025-10-06,508,5,bajo,doble_estandar,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,517,5,bajo,doble_superior,2,Alemania,3,False,Business,0,10,1,0,,,,,
2025-10-06,1513,15,bajo,doble_estandar,5,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2409,24,medio,doble_superior,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,3002,30,medio,doble_superior,3,Alemania,2,True,Familia,0,10,0,0,,,,,
2025-10-06,408,4,bajo,doble_estandar,4,Alemania,3,False,Familia,0,10,0,0,,,,,
2025-10-06,916,9,bajo,doble_superior,2,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,1205,12,bajo,doble_estandar,7,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2201,22,medio,doble_superior,3,España,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,611,6,bajo,doble_estandar,1,Francia,2,False,Business,0,10,1,0,,,,,
2025-10-06,1007,10,bajo,doble_estandar,1,Alemania,1,False,Business,0,10,1,0,,,,,
2025-10-06,218,2,bajo,doble_superior,4,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,814,8,bajo,doble_estandar,2,Alemania,3,True,Familia,0,10,0,0,,,,,
2025-10-06,2603,26,medio,doble_superior,7,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2905,29,medio,doble_superior,4,USA,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,305,3,bajo,doble_estandar,7,Alemania,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,2103,21,medio,doble_superior,7,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2004,20,medio,doble_superior,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,2202,22,medio,doble_superior,4,Alemania,3,False,Familia,0,10,0,0,,,,,
2025-10-06,4401,44,alto,suite,1,Francia,3,False,Business,0,10,1,0,,,,,
2025-10-06,3003,30,medio,doble_superior,4,España,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,1314,13,bajo,doble_estandar,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,918,9,bajo,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,506,5,bajo,doble_estandar,4,España,2,False,Pareja,0,10,1,1,,,,,
2025-10-06,303,3,bajo,doble_estandar,2,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,1111,11,bajo,doble_estandar,3,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,204,2,bajo,doble_estandar,5,Alemania,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,3401,34,alto,suite,3,Alemania,2,False,VIP,0,10,0,0,,,,,
2025-10-06,2504,25,medio,doble_superior,7,España,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,313,3,bajo,doble_estandar,1,España,3,True,Familia,0,10,0,0,,,,,
2025-10-06,617,6,bajo,doble_superior,5,España,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,3801,38,alto,suite,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,503,5,bajo,doble_estandar,3,USA,2,True,Familia,0,10,0,0,,,,,
2025-10-06,416,4,bajo,doble_superior,1,España,1,True,Familia,0,10,1,1,,,,,
2025-10-06,1104,11,bajo,doble_estandar,3,Francia,2,False,Pareja,0,10,1,1,,,,,
2025-10-06,1003,10,bajo,doble_estandar,1,Reino Unido,2,True,Familia,0,10,0,0,,,,,
2025-10-06,2105,21,medio,doble_superior,4,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,605,6,bajo,doble_estandar,2,Francia,2,False,Business,0,10,0,0,,,,,
2025-10-06,803,8,bajo,doble_estandar,4,Reino Unido,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1506,15,bajo,doble_estandar,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,913,9,bajo,doble_estandar,2,Francia,2,False,Business,0,10,0,0,,,,,
2025-10-06,1606,16,medio,doble_superior,7,España,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,715,7,bajo,doble_superior,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,203,2,bajo,doble_estandar,2,España,2,False,Business,0,10,0,0,,,,,
2025-10-06,409,4,bajo,doble_estandar,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,1206,12,bajo,doble_estandar,2,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,1202,12,bajo,doble_estandar,2,Francia,1,False,Business,0,10,1,0,,,,,
2025-10-06,1015,10,bajo,doble_superior,3,USA,1,False,Turismo,0,10,0,0,,,,,
2025-10-06,817,8,bajo,doble_superior,10,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1510,15,bajo,doble_estandar,2,Alemania,2,False,Business,0,10,0,0,,,,,
2025-10-06,2707,27,medio,doble_superior,1,España,3,False,Business,0,10,1,0,,,,,
2025-10-06,403,4,bajo,doble_estandar,2,USA,2,False,Business,0,10,1,1,,,,,
2025-10-06,703,7,bajo,doble_estandar,1,España,2,False,Business,0,10,1,0,,,,,
2025-10-06,2902,29,medio,doble_superior,7,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,3303,33,alto,suite,3,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1505,15,bajo,doble_estandar,4,España,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,1604,16,medio,doble_superior,2,Alemania,2,False,Business,0,10,0,0,,,,,
2025-10-06,608,6,bajo,doble_estandar,3,Francia,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,201,2,bajo,doble_estandar,5,USA,1,False,Turismo,0,10,1,0,,,,,
2025-10-06,1204,12,bajo,doble_estandar,2,España,1,True,Familia,0,10,0,0,,,,,
2025-10-06,801,8,bajo,doble_estandar,1,Reino Unido,2,False,Business,0,10,1,0,,,,,
2025-10-06,714,7,bajo,doble_estandar,2,USA,2,False,Business,0,10,0,0,,,,,
2025-10-06,1213,12,bajo,doble_estandar,5,Alemania,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2705,27,medio,doble_superior,2,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,2305,23,medio,doble_superior,2,Reino Unido,1,False,Business,0,10,1,0,,,,,
2025-10-06,601,6,bajo,doble_estandar,1,España,1,False,Business,0,10,1,0,,,,,
2025-10-06,216,2,bajo,doble_superior,1,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,1301,13,bajo,doble_estandar,7,USA,2,False,Pareja,0,10,0,0,,,,,
2025-10-06,2205,22,medio,doble_superior,1,Alemania,2,False,Business,0,10,1,0,,,,,
2025-10-06,2007,20,medio,doble_superior,5,España,2,False,Pareja,0,10,1,0,,,,,
2025-10-06,2309,23,medio,doble_superior,5,España,3,True,Familia,0,10,0,0,,,,,
2025-10-06,711,7,bajo,doble_estandar,2,Reino Unido,1,False,Business,0,10,0,0,,,,,
