fecha,habitacion_id,planta,sector,tipo_habitacion,noches_estancia,nacionalidad,num_huespedes,tiene_ninos,segmento,dia_semana,mes,is_checkout,late_checkout,tiempo_estimado,tiempo_real,incidencia_camarera,opinion_cliente,sentimiento_nlp
2025-05-25,1408,14,bajo,doble_estandar,1,Reino Unido,1,False,Business,6,5,0,0,,,,,
2025-05-25,1112,11,bajo,doble_estandar,2,Alemania,2,False,Business,6,5,0,0,,,,,
2025-05-25,707,7,bajo,doble_estandar,1,Francia,3,False,Business,6,5,1,0,,,,,
2025-05-25,1807,18,medio,doble_superior,1,Alemania,1,False,Business,6,5,1,0,,,,,
2025-05-25,2609,26,medio,doble_superior,4,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1102,11,bajo,doble_estandar,2,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,2501,25,medio,doble_superior,7,Alemania,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,1710,17,medio,doble_superior,1,USA,1,False,Business,6,5,1,0,,,,,
2025-05-25,2805,28,medio,doble_superior,1,USA,2,False,Business,6,5,0,0,,,,,
2025-05-25,417,4,bajo,doble_superior,3,USA,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,918,9,bajo,doble_superior,7,Reino Unido,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,2407,24,medio,doble_superior,1,España,1,False,Business,6,5,1,0,,,,,
2025-05-25,2203,22,medio,doble_superior,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,413,4,bajo,doble_estandar,5,Alemania,3,False,Familia,6,5,0,0,,,,,
2025-05-25,902,9,bajo,doble_estandar,3,España,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,503,5,bajo,doble_estandar,2,España,3,False,Business,6,5,1,0,,,,,
2025-05-25,2710,27,medio,doble_superior,1,España,1,False,Business,6,5,1,0,,,,,
2025-05-25,1002,10,bajo,doble_estandar,3,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2905,29,medio,doble_superior,2,USA,2,False,Business,6,5,0,0,,,,,
2025-05-25,3006,30,medio,doble_superior,10,USA,3,False,Familia,6,5,0,0,,,,,
2025-05-25,411,4,bajo,doble_estandar,5,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,904,9,bajo,doble_estandar,1,Reino Unido,1,False,Business,6,5,1,0,,,,,
2025-05-25,2810,28,medio,doble_superior,4,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,318,3,bajo,doble_superior,1,USA,2,False,Business,6,5,1,0,,,,,
2025-05-25,507,5,bajo,doble_estandar,5,Alemania,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,3303,33,alto,suite,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,2508,25,medio,doble_superior,3,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,1010,10,bajo,doble_estandar,1,Francia,1,False,Business,6,5,1,0,,,,,
2025-05-25,311,3,bajo,doble_estandar,4,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,708,7,bajo,doble_estandar,4,España,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,2104,21,medio,doble_superior,2,Alemania,2,True,Familia,6,5,0,0,,,,,
2025-05-25,3502,35,alto,suite,1,Reino Unido,1,True,Familia,6,5,1,1,,,,,
2025-05-25,2410,24,medio,doble_superior,3,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2907,29,medio,doble_superior,1,España,2,True,Familia,6,5,0,0,,,,,
2025-05-25,2709,27,medio,doble_superior,7,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1114,11,bajo,doble_estandar,7,Alemania,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,911,9,bajo,doble_estandar,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,515,5,bajo,doble_superior,4,España,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,815,8,bajo,doble_superior,4,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1315,13,bajo,doble_superior,2,Alemania,3,False,Business,6,5,1,0,,,,,
2025-05-25,1110,11,bajo,doble_estandar,1,Reino Unido,1,False,Business,6,5,1,0,,,,,
2025-05-25,3803,38,alto,suite,4,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2408,24,medio,doble_superior,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,907,9,bajo,doble_estandar,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,1907,19,medio,doble_superior,2,Francia,2,False,Business,6,5,1,0,,,,,
2025-05-25,1511,15,bajo,doble_estandar,1,España,1,False,Business,6,5,1,0,,,,,
2025-05-25,2009,20,medio,doble_superior,4,Alemania,3,True,Familia,6,5,0,0,,,,,
2025-05-25,1608,16,medio,doble_superior,2,España,2,False,Business,6,5,0,0,,,,,
2025-05-25,608,6,bajo,doble_estandar,3,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,1306,13,bajo,doble_estandar,2,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,2308,23,medio,doble_superior,5,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,1908,19,medio,doble_superior,2,USA,3,False,Business,6,5,1,0,,,,,
2025-05-25,2807,28,medio,doble_superior,4,USA,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,3202,32,alto,suite,3,Alemania,2,True,VIP,6,5,0,0,,,,,
2025-05-25,801,8,bajo,doble_estandar,1,USA,1,False,Business,6,5,1,0,,,,,
2025-05-25,217,2,bajo,doble_superior,10,USA,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,3903,39,alto,suite,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,409,4,bajo,doble_estandar,1,Reino Unido,1,False,Business,6,5,1,0,,,,,
2025-05-25,909,9,bajo,doble_estandar,2,España,1,False,Business,6,5,0,0,,,,,
2025-05-25,3403,34,alto,suite,2,España,2,False,Business,6,5,0,0,,,,,
2025-05-25,2209,22,medio,doble_superior,2,Alemania,2,False,Business,6,5,0,0,,,,,
2025-05-25,4501,45,alto,suite,1,España,3,True,Familia,6,5,1,1,,,,,
2025-05-25,1518,15,bajo,doble_superior,5,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,3302,33,alto,suite,10,Alemania,2,True,VIP,6,5,0,0,,,,,
2025-05-25,3603,36,alto,suite,1,Alemania,4,False,VIP,6,5,1,1,,,,,
2025-05-25,1808,18,medio,doble_superior,10,España,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,2404,24,medio,doble_superior,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,1513,15,bajo,doble_estandar,2,España,1,False,Business,6,5,1,0,,,,,
2025-05-25,1208,12,bajo,doble_estandar,1,Alemania,2,True,Familia,6,5,0,0,,,,,
2025-05-25,807,8,bajo,doble_estandar,4,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,603,6,bajo,doble_estandar,2,USA,2,False,Business,6,5,1,0,,,,,
2025-05-25,2806,28,medio,doble_superior,1,España,3,True,Familia,6,5,1,1,,,,,
2025-05-25,1017,10,bajo,doble_superior,1,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,601,6,bajo,doble_estandar,3,Alemania,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,414,4,bajo,doble_estandar,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,401,4,bajo,doble_estandar,4,Alemania,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1310,13,bajo,doble_estandar,1,Francia,2,False,Business,6,5,1,0,,,,,
2025-05-25,1314,13,bajo,doble_estandar,5,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1905,19,medio,doble_superior,1,Reino Unido,1,False,Business,6,5,1,0,,,,,
2025-05-25,1803,18,medio,doble_superior,3,Alemania,2,False,Pareja,6,5,1,0,,,,,
2025-05-25,207,2,bajo,doble_estandar,3,Francia,2,False,Pareja,6,5,1,0,,,,,
2025-05-25,2505,25,medio,doble_superior,4,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,2105,21,medio,doble_superior,2,Francia,2,False,Business,6,5,1,0,,,,,
2025-05-25,609,6,bajo,doble_estandar,7,USA,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,203,2,bajo,doble_estandar,5,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1805,18,medio,doble_superior,1,Reino Unido,2,True,Familia,6,5,0,0,,,,,
2025-05-25,2305,23,medio,doble_superior,3,Francia,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,614,6,bajo,doble_estandar,4,España,2,False,Pareja,6,5,1,0,,,,,
2025-05-25,4002,40,alto,suite,5,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,218,2,bajo,doble_superior,3,España,3,False,Familia,6,5,0,0,,,,,
2025-05-25,914,9,bajo,doble_estandar,4,Reino Unido,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,302,3,bajo,doble_estandar,1,Francia,3,True,Familia,6,5,0,0,,,,,
2025-05-25,2510,25,medio,doble_superior,1,USA,2,False,Business,6,5,1,0,,,,,
2025-05-25,2604,26,medio,doble_superior,2,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,2002,20,medio,doble_superior,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,715,7,bajo,doble_superior,1,Francia,2,True,Familia,6,5,1,1,,,,,
2025-05-25,617,6,bajo,doble_superior,1,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,216,2,bajo,doble_superior,1,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,604,6,bajo,doble_estandar,4,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,208,2,bajo,doble_estandar,1,Reino Unido,3,True,Familia,6,5,1,1,,,,,
2025-05-25,806,8,bajo,doble_estandar,2,Reino Unido,2,True,Familia,6,5,0,0,,,,,
2025-05-25,1909,19,medio,doble_superior,2,Alemania,1,False,Business,6,5,1,0,,,,,
2025-05-25,2207,22,medio,doble_superior,2,Reino Unido,3,False,Business,6,5,1,0,,,,,
2025-05-25,2605,26,medio,doble_superior,4,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1118,11,bajo,doble_superior,2,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,1214,12,bajo,doble_estandar,5,Alemania,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,1210,12,bajo,doble_estandar,3,Francia,1,False,Turismo,6,5,1,0,,,,,
2025-05-25,402,4,bajo,doble_estandar,1,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,3503,35,alto,suite,3,Alemania,3,True,VIP,6,5,1,1,,,,,
2025-05-25,3008,30,medio,doble_superior,4,España,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,213,2,bajo,doble_estandar,1,Alemania,3,False,Business,6,5,1,0,,,,,
2025-05-25,1218,12,bajo,doble_superior,2,España,1,True,Familia,6,5,1,1,,,,,
2025-05-25,1514,15,bajo,doble_estandar,1,Reino Unido,3,True,Familia,6,5,0,0,,,,,
2025-05-25,1217,12,bajo,doble_superior,1,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,1505,15,bajo,doble_estandar,7,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2909,29,medio,doble_superior,2,USA,1,False,Business,6,5,1,0,,,,,
2025-05-25,3402,34,alto,suite,2,USA,2,False,VIP,6,5,0,0,,,,,
2025-05-25,3801,38,alto,suite,4,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,3001,30,medio,doble_superior,3,Reino Unido,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,1211,12,bajo,doble_estandar,2,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,3009,30,medio,doble_superior,10,USA,1,True,Familia,6,5,0,0,,,,,
2025-05-25,1802,18,medio,doble_superior,5,Alemania,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,808,8,bajo,doble_estandar,10,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,712,7,bajo,doble_estandar,2,Alemania,1,False,Business,6,5,0,0,,,,,
2025-05-25,314,3,bajo,doble_estandar,1,USA,2,False,Business,6,5,1,1,,,,,
2025-05-25,2310,23,medio,doble_superior,2,Francia,2,False,Business,6,5,1,0,,,,,
2025-05-25,1303,13,bajo,doble_estandar,1,Francia,2,False,Business,6,5,1,0,,,,,
2025-05-25,511,5,bajo,doble_estandar,7,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2701,27,medio,doble_superior,2,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,1401,14,bajo,doble_estandar,5,Reino Unido,2,True,Familia,6,5,0,0,,,,,
2025-05-25,303,3,bajo,doble_estandar,1,España,3,False,Business,6,5,1,0,,,,,
2025-05-25,1605,16,medio,doble_superior,4,Reino Unido,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,1213,12,bajo,doble_estandar,3,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,3103,31,alto,suite,10,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2608,26,medio,doble_superior,2,España,2,False,Business,6,5,0,0,,,,,
2025-05-25,1311,13,bajo,doble_estandar,3,USA,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,717,7,bajo,doble_superior,7,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1001,10,bajo,doble_estandar,7,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,704,7,bajo,doble_estandar,2,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,1506,15,bajo,doble_estandar,1,España,3,True,Familia,6,5,0,0,,,,,
2025-05-25,1509,15,bajo,doble_estandar,10,Reino Unido,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,1707,17,medio,doble_superior,2,Alemania,1,True,Familia,6,5,1,1,,,,,
2025-05-25,307,3,bajo,doble_estandar,2,España,1,False,Business,6,5,1,0,,,,,
2025-05-25,3002,30,medio,doble_superior,3,Francia,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,912,9,bajo,doble_estandar,2,USA,2,False,Business,6,5,0,0,,,,,
2025-05-25,407,4,bajo,doble_estandar,3,USA,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,502,5,bajo,doble_estandar,3,Alemania,1,False,Turismo,6,5,1,0,,,,,
2025-05-25,3102,31,alto,suite,3,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2406,24,medio,doble_superior,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,2208,22,medio,doble_superior,1,España,2,False,Business,6,5,0,0,,,,,
2025-05-25,2809,28,medio,doble_superior,10,España,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,2202,22,medio,doble_superior,2,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,513,5,bajo,doble_estandar,4,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2007,20,medio,doble_superior,1,Francia,2,True,Familia,6,5,0,0,,,,,
2025-05-25,805,8,bajo,doble_estandar,1,Reino Unido,1,False,Business,6,5,1,0,,,,,
2025-05-25,2301,23,medio,doble_superior,4,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,906,9,bajo,doble_estandar,2,Francia,2,False,Business,6,5,0,0,,,,,
2025-05-25,1413,14,bajo,doble_estandar,2,España,1,False,Business,6,5,1,0,,,,,
2025-05-25,714,7,bajo,doble_estandar,4,USA,3,False,Familia,6,5,0,0,,,,,
2025-05-25,2409,24,medio,doble_superior,4,Reino Unido,3,False,Familia,6,5,0,0,,,,,
2025-05-25,916,9,bajo,doble_superior,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,403,4,bajo,doble_estandar,1,Alemania,1,False,Business,6,5,1,0,,,,,
2025-05-25,610,6,bajo,doble_estandar,1,Francia,1,False,Business,6,5,1,0,,,,,
2025-05-25,1706,17,medio,doble_superior,4,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1904,19,medio,doble_superior,7,Alemania,2,False,Pareja,6,5,1,0,,,,,
2025-05-25,1307,13,bajo,doble_estandar,1,Reino Unido,2,False,Business,6,5,1,1,,,,,
2025-05-25,214,2,bajo,doble_estandar,2,España,1,True,Familia,6,5,1,1,,,,,
2025-05-25,211,2,bajo,doble_estandar,2,Reino Unido,1,False,Business,6,5,1,0,,,,,
2025-05-25,1903,19,medio,doble_superior,5,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,504,5,bajo,doble_estandar,3,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1902,19,medio,doble_superior,2,USA,3,False,Business,6,5,0,0,,,,,
2025-05-25,1203,12,bajo,doble_estandar,3,España,2,False,Pareja,6,5,1,1,,,,,
2025-05-25,1801,18,medio,doble_superior,1,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,410,4,bajo,doble_estandar,7,España,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,2705,27,medio,doble_superior,2,Alemania,1,False,Business,6,5,1,0,,,,,
2025-05-25,2107,21,medio,doble_superior,1,USA,2,True,Familia,6,5,0,0,,,,,
2025-05-25,706,7,bajo,doble_estandar,1,Francia,2,False,Business,6,5,0,0,,,,,
2025-05-25,301,3,bajo,doble_estandar,3,USA,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,406,4,bajo,doble_estandar,5,Francia,1,False,Turismo,6,5,1,0,,,,,
2025-05-25,716,7,bajo,doble_superior,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,315,3,bajo,doble_superior,3,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,505,5,bajo,doble_estandar,1,USA,2,False,Business,6,5,1,0,,,,,
2025-05-25,1106,11,bajo,doble_estandar,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,1705,17,medio,doble_superior,1,Francia,3,False,Business,6,5,1,0,,,,,
2025-05-25,1411,14,bajo,doble_estandar,10,Alemania,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1910,19,medio,doble_superior,10,España,3,True,Familia,6,5,0,0,,,,,
2025-05-25,1101,11,bajo,doble_estandar,5,Reino Unido,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,2908,29,medio,doble_superior,2,Alemania,2,False,Business,6,5,0,0,,,,,
2025-05-25,1402,14,bajo,doble_estandar,4,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,3007,30,medio,doble_superior,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,812,8,bajo,doble_estandar,1,España,1,False,Business,6,5,1,0,,,,,
2025-05-25,518,5,bajo,doble_superior,1,España,3,False,Business,6,5,1,0,,,,,
2025-05-25,2707,27,medio,doble_superior,2,Reino Unido,1,True,Familia,6,5,0,0,,,,,
2025-05-25,1316,13,bajo,doble_superior,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,3501,35,alto,suite,1,España,1,False,Business,6,5,0,0,,,,,
2025-05-25,2904,29,medio,doble_superior,3,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,3901,39,alto,suite,7,USA,2,True,VIP,6,5,0,0,,,,,
2025-05-25,4901,49,alto,suite,1,Francia,1,False,Business,6,5,1,0,,,,,
2025-05-25,2205,22,medio,doble_superior,5,USA,1,False,Turismo,6,5,1,0,,,,,
2025-05-25,2706,27,medio,doble_superior,3,España,2,False,Pareja,6,5,1,0,,,,,
2025-05-25,1006,10,bajo,doble_estandar,3,Reino Unido,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,2307,23,medio,doble_superior,1,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,4802,48,alto,suite,1,Alemania,2,False,VIP,6,5,0,0,,,,,
2025-05-25,3010,30,medio,doble_superior,4,Alemania,1,False,Turismo,6,5,1,0,,,,,
2025-05-25,4102,41,alto,suite,7,España,3,True,Familia,6,5,0,0,,,,,
2025-05-25,1011,10,bajo,doble_estandar,5,Alemania,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,3902,39,alto,suite,2,Reino Unido,1,False,Business,6,5,0,0,,,,,
2025-05-25,1111,11,bajo,doble_estandar,1,España,2,False,Business,6,5,0,0,,,,,
2025-05-25,705,7,bajo,doble_estandar,2,Alemania,1,False,Business,6,5,1,0,,,,,
2025-05-25,713,7,bajo,doble_estandar,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,3703,37,alto,suite,4,Francia,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1507,15,bajo,doble_estandar,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,1412,14,bajo,doble_estandar,1,Reino Unido,1,False,Business,6,5,1,0,,,,,
2025-05-25,2902,29,medio,doble_superior,3,Alemania,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2401,24,medio,doble_superior,1,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,202,2,bajo,doble_estandar,1,Francia,2,True,Familia,6,5,0,0,,,,,
2025-05-25,1404,14,bajo,doble_estandar,7,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,514,5,bajo,doble_estandar,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,710,7,bajo,doble_estandar,3,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2903,29,medio,doble_superior,3,Reino Unido,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,1410,14,bajo,doble_estandar,3,USA,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,1516,15,bajo,doble_superior,2,Francia,2,False,Business,6,5,1,0,,,,,
2025-05-25,4701,47,alto,suite,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,4301,43,alto,suite,2,Alemania,2,False,VIP,6,5,1,0,,,,,
2025-05-25,2610,26,medio,doble_superior,3,España,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,510,5,bajo,doble_estandar,10,Francia,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,818,8,bajo,doble_superior,1,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,1517,15,bajo,doble_superior,1,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,1108,11,bajo,doble_estandar,2,USA,1,False,Business,6,5,1,0,,,,,
2025-05-25,703,7,bajo,doble_estandar,2,Francia,1,True,Familia,6,5,1,1,,,,,
2025-05-25,3201,32,alto,suite,4,Alemania,4,False,VIP,6,5,0,0,,,,,
2025-05-25,1901,19,medio,doble_superior,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,1008,10,bajo,doble_estandar,2,Francia,2,False,Business,6,5,0,0,,,,,
2025-05-25,4702,47,alto,suite,1,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,1107,11,bajo,doble_estandar,2,Alemania,2,False,Business,6,5,0,0,,,,,
2025-05-25,905,9,bajo,doble_estandar,1,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,2403,24,medio,doble_superior,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,1414,14,bajo,doble_estandar,1,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,416,4,bajo,doble_superior,1,Alemania,1,False,Business,6,5,1,0,,,,,
2025-05-25,1318,13,bajo,doble_superior,2,España,2,False,Business,6,5,0,0,,,,,
2025-05-25,2001,20,medio,doble_superior,2,Reino Unido,2,False,Business,6,5,0,0,,,,,
2025-05-25,1501,15,bajo,doble_estandar,1,USA,1,False,Business,6,5,1,0,,,,,
2025-05-25,2302,23,medio,doble_superior,1,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,1009,10,bajo,doble_estandar,3,Alemania,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,1105,11,bajo,doble_estandar,4,Alemania,3,False,Familia,6,5,0,0,,,,,
2025-05-25,2910,29,medio,doble_superior,3,Francia,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,408,4,bajo,doble_estandar,5,España,1,False,Turismo,6,5,1,0,,,,,
2025-05-25,316,3,bajo,doble_superior,3,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,2803,28,medio,doble_superior,3,Francia,1,False,Turismo,6,5,0,0,,,,,
2025-05-25,2109,21,medio,doble_superior,1,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,606,6,bajo,doble_estandar,4,Reino Unido,2,False,Pareja,6,5,0,0,,,,,
2025-05-25,809,8,bajo,doble_estandar,3,Reino Unido,1,False,Turismo,6,5,1,0,,,,,
2025-05-25,517,5,bajo,doble_superior,2,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,1104,11,bajo,doble_estandar,2,Alemania,2,False,Business,6,5,0,0,,,,,
2025-05-25,2703,27,medio,doble_superior,4,España,1,False,Turismo,6,5,1,0,,,,,
2025-05-25,711,7,bajo,doble_estandar,1,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,1016,10,bajo,doble_superior,1,España,2,False,Business,6,5,1,0,,,,,
2025-05-25,1906,19,medio,doble_superior,1,Reino Unido,2,False,Business,6,5,1,0,,,,,
2025-05-25,913,9,bajo,doble_estandar,2,Alemania,2,False,Business,6,5,1,0,,,,,
2025-05-25,2206,22,medio,doble_superior,1,USA,2,False,Business,6,5,1,0,,,,,
2025-05-25,205,2,bajo,doble_estandar,2,USA,2,False,Business,6,5,0,0,,,,,
2025-05-25,415,4,bajo,doble_superior,2,Alemania,2,False,Business,6,5,0,0,,,,,
