fecha,habitacion_id,planta,sector,tipo_habitacion,noches_estancia,nacionalidad,num_huespedes,tiene_ninos,segmento,dia_semana,mes,is_checkout,late_checkout,tiempo_estimado,tiempo_real,incidencia_camarera,opinion_cliente,sentimiento_nlp
2025-12-23,2409,24,medio,doble_superior,3,Francia,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,1906,19,medio,doble_superior,2,España,2,False,Business,1,12,0,0,,,,,
2025-12-23,2307,23,medio,doble_superior,1,Reino Unido,2,False,Business,1,12,1,0,,,,,
2025-12-23,3501,35,alto,suite,5,Reino Unido,3,False,Familia,1,12,1,1,,,,,
2025-12-23,2003,20,medio,doble_superior,3,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,404,4,bajo,doble_estandar,4,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,3101,31,alto,suite,1,España,2,False,Business,1,12,1,0,,,,,
2025-12-23,815,8,bajo,doble_superior,3,España,1,True,Familia,1,12,0,0,,,,,
2025-12-23,718,7,bajo,doble_superior,10,Francia,2,True,Familia,1,12,0,0,,,,,
2025-12-23,2908,29,medio,doble_superior,2,Reino Unido,2,False,Business,1,12,0,0,,,,,
2025-12-23,1810,18,medio,doble_superior,2,España,2,False,Business,1,12,0,0,,,,,
2025-12-23,1607,16,medio,doble_superior,5,Francia,3,True,Familia,1,12,0,0,,,,,
2025-12-23,2009,20,medio,doble_superior,3,Reino Unido,2,False,Pareja,1,12,1,1,,,,,
2025-12-23,1008,10,bajo,doble_estandar,2,Reino Unido,3,False,Business,1,12,0,0,,,,,
2025-12-23,1901,19,medio,doble_superior,1,Alemania,1,False,Business,1,12,1,0,,,,,
2025-12-23,1104,11,bajo,doble_estandar,3,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2002,20,medio,doble_superior,5,España,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,1908,19,medio,doble_superior,7,España,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,1203,12,bajo,doble_estandar,3,Francia,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,302,3,bajo,doble_estandar,5,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1205,12,bajo,doble_estandar,5,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,414,4,bajo,doble_estandar,3,Francia,2,False,Pareja,1,12,1,0,,,,,
2025-12-23,1708,17,medio,doble_superior,3,Reino Unido,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,402,4,bajo,doble_estandar,7,Francia,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,3003,30,medio,doble_superior,7,USA,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,903,9,bajo,doble_estandar,7,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1209,12,bajo,doble_estandar,5,USA,3,False,Familia,1,12,0,0,,,,,
2025-12-23,1210,12,bajo,doble_estandar,2,Francia,2,False,Business,1,12,0,0,,,,,
2025-12-23,1212,12,bajo,doble_estandar,1,Reino Unido,1,True,Familia,1,12,1,1,,,,,
2025-12-23,1404,14,bajo,doble_estandar,1,España,2,False,Business,1,12,1,0,,,,,
2025-12-23,1504,15,bajo,doble_estandar,1,Reino Unido,2,False,Business,1,12,1,0,,,,,
2025-12-23,415,4,bajo,doble_superior,7,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,805,8,bajo,doble_estandar,1,Reino Unido,1,False,Business,1,12,1,0,,,,,
2025-12-23,2504,25,medio,doble_superior,5,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,510,5,bajo,doble_estandar,4,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1111,11,bajo,doble_estandar,4,Francia,1,False,Turismo,1,12,1,0,,,,,
2025-12-23,1514,15,bajo,doble_estandar,3,Francia,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1015,10,bajo,doble_superior,5,USA,2,False,Pareja,1,12,1,0,,,,,
2025-12-23,2405,24,medio,doble_superior,3,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,4901,49,alto,suite,1,España,3,False,Business,1,12,1,0,,,,,
2025-12-23,2906,29,medio,doble_superior,2,Francia,3,False,Business,1,12,1,0,,,,,
2025-12-23,816,8,bajo,doble_superior,3,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1506,15,bajo,doble_estandar,2,España,2,True,Familia,1,12,0,0,,,,,
2025-12-23,1507,15,bajo,doble_estandar,5,Alemania,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,1709,17,medio,doble_superior,4,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2707,27,medio,doble_superior,4,Reino Unido,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,913,9,bajo,doble_estandar,2,Francia,1,False,Business,1,12,1,0,,,,,
2025-12-23,1513,15,bajo,doble_estandar,1,Reino Unido,2,False,Business,1,12,1,0,,,,,
2025-12-23,1413,14,bajo,doble_estandar,3,Francia,2,False,Pareja,1,12,1,0,,,,,
2025-12-23,1311,13,bajo,doble_estandar,3,Alemania,3,False,Familia,1,12,0,0,,,,,
2025-12-23,3701,37,alto,suite,10,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2202,22,medio,doble_superior,7,España,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,610,6,bajo,doble_estandar,4,Francia,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,407,4,bajo,doble_estandar,5,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2402,24,medio,doble_superior,1,Francia,3,False,Business,1,12,1,0,,,,,
2025-12-23,2008,20,medio,doble_superior,5,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,511,5,bajo,doble_estandar,1,Alemania,1,False,Business,1,12,1,0,,,,,
2025-12-23,917,9,bajo,doble_superior,2,Reino Unido,2,False,Business,1,12,0,0,,,,,
2025-12-23,1211,12,bajo,doble_estandar,1,Alemania,2,False,Business,1,12,1,0,,,,,
2025-12-23,1702,17,medio,doble_superior,4,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,409,4,bajo,doble_estandar,10,Alemania,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,2304,23,medio,doble_superior,3,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1118,11,bajo,doble_superior,3,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,205,2,bajo,doble_estandar,7,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2702,27,medio,doble_superior,5,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1705,17,medio,doble_superior,2,Alemania,1,False,Business,1,12,0,0,,,,,
2025-12-23,309,3,bajo,doble_estandar,10,Reino Unido,1,True,Familia,1,12,0,0,,,,,
2025-12-23,2506,25,medio,doble_superior,2,Francia,2,False,Business,1,12,1,0,,,,,
2025-12-23,202,2,bajo,doble_estandar,4,Alemania,2,False,Pareja,1,12,1,0,,,,,
2025-12-23,1013,10,bajo,doble_estandar,4,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,515,5,bajo,doble_superior,5,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2910,29,medio,doble_superior,10,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,904,9,bajo,doble_estandar,3,Francia,3,False,Familia,1,12,0,0,,,,,
2025-12-23,208,2,bajo,doble_estandar,3,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2505,25,medio,doble_superior,10,Reino Unido,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,1016,10,bajo,doble_superior,4,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1508,15,bajo,doble_estandar,1,Reino Unido,2,False,Business,1,12,1,0,,,,,
2025-12-23,907,9,bajo,doble_estandar,2,España,2,False,Business,1,12,0,0,,,,,
2025-12-23,708,7,bajo,doble_estandar,3,Alemania,2,False,Pareja,1,12,1,0,,,,,
2025-12-23,2509,25,medio,doble_superior,2,España,2,False,Business,1,12,1,0,,,,,
2025-12-23,1213,12,bajo,doble_estandar,1,Reino Unido,1,False,Business,1,12,1,0,,,,,
2025-12-23,1605,16,medio,doble_superior,4,Francia,1,False,Turismo,1,12,1,1,,,,,
2025-12-23,1102,11,bajo,doble_estandar,3,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,707,7,bajo,doble_estandar,10,Francia,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,1305,13,bajo,doble_estandar,1,España,2,False,Business,1,12,1,0,,,,,
2025-12-23,4501,45,alto,suite,2,España,2,False,Business,1,12,1,0,,,,,
2025-12-23,1518,15,bajo,doble_superior,1,Francia,2,False,Business,1,12,1,0,,,,,
2025-12-23,2607,26,medio,doble_superior,3,USA,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,316,3,bajo,doble_superior,2,USA,3,False,Business,1,12,1,0,,,,,
2025-12-23,2507,25,medio,doble_superior,10,Alemania,1,False,Turismo,1,12,1,0,,,,,
2025-12-23,2909,29,medio,doble_superior,1,Francia,2,False,Business,1,12,1,0,,,,,
2025-12-23,1801,18,medio,doble_superior,3,España,1,False,Turismo,1,12,1,1,,,,,
2025-12-23,1201,12,bajo,doble_estandar,2,Francia,1,False,Business,1,12,1,0,,,,,
2025-12-23,1903,19,medio,doble_superior,3,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2207,22,medio,doble_superior,2,Reino Unido,2,False,Business,1,12,1,0,,,,,
2025-12-23,2406,24,medio,doble_superior,7,Francia,3,True,Familia,1,12,1,1,,,,,
2025-12-23,1014,10,bajo,doble_estandar,1,Alemania,2,False,Business,1,12,1,0,,,,,
2025-12-23,4203,42,alto,suite,2,España,1,False,Business,1,12,1,0,,,,,
2025-12-23,2907,29,medio,doble_superior,3,Alemania,2,False,Pareja,1,12,1,0,,,,,
2025-12-23,4202,42,alto,suite,3,Francia,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,210,2,bajo,doble_estandar,1,Francia,2,False,Business,1,12,1,0,,,,,
2025-12-23,418,4,bajo,doble_superior,7,USA,1,False,Turismo,1,12,1,1,,,,,
2025-12-23,2901,29,medio,doble_superior,2,España,1,False,Business,1,12,1,0,,,,,
2025-12-23,2606,26,medio,doble_superior,5,Francia,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1907,19,medio,doble_superior,3,Reino Unido,2,False,Pareja,1,12,1,0,,,,,
2025-12-23,1115,11,bajo,doble_superior,1,España,1,True,Familia,1,12,1,1,,,,,
2025-12-23,216,2,bajo,doble_superior,7,Francia,1,False,Turismo,1,12,1,0,,,,,
2025-12-23,1904,19,medio,doble_superior,1,Alemania,2,False,Business,1,12,1,0,,,,,
2025-12-23,304,3,bajo,doble_estandar,7,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2105,21,medio,doble_superior,10,USA,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,312,3,bajo,doble_estandar,10,España,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,1010,10,bajo,doble_estandar,2,Francia,1,False,Business,1,12,0,0,,,,,
2025-12-23,615,6,bajo,doble_superior,7,Alemania,1,False,Turismo,1,12,1,0,,,,,
2025-12-23,810,8,bajo,doble_estandar,1,España,1,False,Business,1,12,1,0,,,,,
2025-12-23,204,2,bajo,doble_estandar,2,España,2,False,Business,1,12,1,0,,,,,
2025-12-23,1803,18,medio,doble_superior,1,España,2,True,Familia,1,12,1,1,,,,,
2025-12-23,1317,13,bajo,doble_superior,2,Francia,3,False,Business,1,12,1,0,,,,,
2025-12-23,2501,25,medio,doble_superior,1,Alemania,2,False,Business,1,12,1,0,,,,,
2025-12-23,203,2,bajo,doble_estandar,3,Alemania,1,False,Turismo,1,12,1,0,,,,,
2025-12-23,1602,16,medio,doble_superior,4,Reino Unido,2,False,Pareja,1,12,1,0,,,,,
2025-12-23,3401,34,alto,suite,2,Reino Unido,1,False,Business,1,12,1,0,,,,,
2025-12-23,807,8,bajo,doble_estandar,5,Francia,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,3802,38,alto,suite,1,Francia,3,False,Business,1,12,1,0,,,,,
2025-12-23,2401,24,medio,doble_superior,4,Alemania,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,3603,36,alto,suite,2,Alemania,4,False,VIP,1,12,1,0,,,,,
2025-12-23,2007,20,medio,doble_superior,7,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1415,14,bajo,doble_superior,3,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1601,16,medio,doble_superior,1,Alemania,2,False,Business,1,12,1,0,,,,,
2025-12-23,1416,14,bajo,doble_superior,7,Francia,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,213,2,bajo,doble_estandar,2,Francia,2,False,Business,1,12,0,0,,,,,
2025-12-23,3007,30,medio,doble_superior,2,Alemania,2,False,Business,1,12,1,0,,,,,
2025-12-23,901,9,bajo,doble_estandar,2,Alemania,1,False,Business,1,12,1,0,,,,,
2025-12-23,1909,19,medio,doble_superior,3,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,207,2,bajo,doble_estandar,2,Alemania,1,True,Familia,1,12,0,0,,,,,
2025-12-23,1511,15,bajo,doble_estandar,3,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1407,14,bajo,doble_estandar,4,Francia,2,True,Familia,1,12,0,0,,,,,
2025-12-23,1004,10,bajo,doble_estandar,10,Francia,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2306,23,medio,doble_superior,5,Alemania,1,False,Turismo,1,12,0,0,,,,,
2025-12-23,1515,15,bajo,doble_superior,3,España,3,False,Familia,1,12,1,1,,,,,
2025-12-23,1001,10,bajo,doble_estandar,2,Alemania,3,False,Business,1,12,1,0,,,,,
2025-12-23,3703,37,alto,suite,2,Alemania,2,False,VIP,1,12,1,0,,,,,
2025-12-23,2403,24,medio,doble_superior,4,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,1411,14,bajo,doble_estandar,2,Francia,2,False,Business,1,12,1,0,,,,,
2025-12-23,501,5,bajo,doble_estandar,2,España,1,False,Business,1,12,0,0,,,,,
2025-12-23,1003,10,bajo,doble_estandar,3,Francia,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,611,6,bajo,doble_estandar,1,Alemania,1,False,Business,1,12,1,0,,,,,
2025-12-23,1218,12,bajo,doble_superior,3,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,3901,39,alto,suite,3,Reino Unido,2,True,Familia,1,12,0,0,,,,,
2025-12-23,1512,15,bajo,doble_estandar,4,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,4301,43,alto,suite,1,Reino Unido,3,True,Familia,1,12,1,1,,,,,
2025-12-23,601,6,bajo,doble_estandar,3,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2102,21,medio,doble_superior,4,Reino Unido,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2902,29,medio,doble_superior,2,España,2,False,Business,1,12,1,0,,,,,
2025-12-23,2103,21,medio,doble_superior,10,Alemania,1,False,Turismo,1,12,1,0,,,,,
2025-12-23,217,2,bajo,doble_superior,7,Alemania,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,703,7,bajo,doble_estandar,3,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,2308,23,medio,doble_superior,2,España,3,False,Business,1,12,0,0,,,,,
2025-12-23,1308,13,bajo,doble_estandar,1,USA,1,False,Business,1,12,1,0,,,,,
2025-12-23,2209,22,medio,doble_superior,3,España,2,False,Pareja,1,12,1,1,,,,,
2025-12-23,1409,14,bajo,doble_estandar,2,USA,1,False,Business,1,12,1,0,,,,,
2025-12-23,504,5,bajo,doble_estandar,1,Alemania,1,False,Business,1,12,1,0,,,,,
2025-12-23,1405,14,bajo,doble_estandar,4,España,2,False,Pareja,1,12,0,0,,,,,
2025-12-23,512,5,bajo,doble_estandar,2,USA,1,False,Business,1,12,1,0,,,,,
2025-12-23,2005,20,medio,doble_superior,2,España,2,True,Familia,1,12,1,1,,,,,
2025-12-23,2205,22,medio,doble_superior,10,Alemania,1,False,Turismo,1,12,0,0,,,,,
